name,brand,model,mileage_km,fuel_type,transmission,engine_cc,city,price_pkr,time
Honda Civic 6th Generation 1999 VTi 1.6 for Sale,Honda,1999,100001,Petrol,Manual,1600,Lahore,1600000,Updated 14 days ago
Suzuki Mehran  2009 VX (CNG) for Sale,Suzuki,2009,100000,Petrol,Manual,800,Nowshera,1150000,Updated 14 days ago
Hyundai Santro  2006 Exec for Sale,Hyundai,2006,130000,Petrol,Manual,1000,Faisalabad,1350000,Updated 14 days ago
Mitsubishi L200  2004  for Sale,Mitsubishi,2004,100000,Diesel,Manual,2500,Hyderabad,1800000,Updated 14 days ago
Suzuki Bolan  1989 VX for Sale,Suzuki,1989,200000,Petrol,Manual,800,Mansehra,350000,Updated 14 days ago
Toyota Corolla Axio  2007 G for Sale,Toyota,2007,118000,Petrol,Automatic,1500,Peshawar,4300000,Updated 14 days ago
Toyota Prius  2010 G Touring Selection Leather Package 1.8 for Sale,Toyota,2010,190000,Hybrid,Automatic,1800,Islamabad,4550000,Updated 14 days ago
Toyota Passo  2006 X F Package for Sale,Toyota,2006,254000,Petrol,Automatic,1000,Wah cantt,2325000,Updated 14 days ago
Toyota Camry 4th (XV40) Generation 2008 Up-Spec Automatic 2.4 for Sale,Toyota,2008,151000,Petrol,Automatic,2400,Lahore,4000000,Updated 14 days ago
Mercedes Benz C Class  2011 C200 for Sale,Mercedes Benz,2011,98000,Petrol,Automatic,1800,Islamabad,7900000,Updated 14 days ago
Mitsubishi Lancer  2005 GLX 1.6 for Sale,Mitsubishi,2005,165000,Petrol,Manual,1600,Lahore,1740000,Updated 14 days ago
Toyota Corolla 9th (E120) Generation 2008 XLi for Sale,Toyota,2008,285000,Petrol,Manual,1300,Islamabad,2580000,Updated 14 days ago
Honda Civic  1999 VTi Oriel Automatic 1.6 for Sale,Honda,1999,150000,Petrol,Automatic,1600,Karachi,1500000,Updated 14 days ago
Toyota Prius  2007 S 10TH Anniversary Edition 1.5 for Sale,Toyota,2007,115000,Hybrid,Automatic,1500,Rawalpindi,3500000,Updated 14 days ago
Honda City  2000 EXi for Sale,Honda,2000,100000,Petrol,Manual,1300,Dera Ghazi Khan,1200000,Updated 14 days ago
Suzuki Bolan  1984  for Sale,Suzuki,1984,5000,CNG,Manual,539,Karachi,380000,Updated 14 days ago
Toyota Corolla 8th (E110) Generation 1999 XE Limited for Sale,Toyota,1999,200000,Petrol,Automatic,1300,Islamabad,2250000,Updated 14 days ago
Suzuki FX  1988 GA for Sale,Suzuki,1988,10001,Petrol,Manual,800,Lakki marwat,220000,Updated 14 days ago
Daihatsu Charade  1988  for Sale,Daihatsu,1988,200000,Petrol,Manual,1000,Islamabad,770000,Updated 14 days ago
Mitsubishi Pajero Mini  1997 VR for Sale,Mitsubishi,1997,100000,Petrol,Manual,660,Lahore,980000,Updated 14 days ago
Daihatsu Charade  1989 CX for Sale,Daihatsu,1989,115940,Petrol,Manual,1000,Faisalabad,685000,Updated 14 days ago
Honda Civic  2003 VTi Oriel 1.6 for Sale,Honda,2003,500000,Petrol,Manual,1600,Islamabad,1800000,Updated 14 days ago
Suzuki Mehran  2007 VX for Sale,Suzuki,2007,29027,Petrol,Manual,800,Sheikhupura,680000,Updated 14 days ago
Toyota Vitz  2007 F 1.0 for Sale,Toyota,2007,135000,Petrol,Automatic,1000,Haroonabad,2160000,Updated 14 days ago
Toyota Hilux  2009 Invincible for Sale,Toyota,2009,165893,Diesel,Automatic,3000,Multan,5950000,Updated 14 days ago
Daihatsu Cuore  2008 CL for Sale,Daihatsu,2008,180000,Petrol,Manual,800,Multan,1050000,Updated 14 days ago
Honda City  2008 i-DSI for Sale,Honda,2008,150000,Petrol,Manual,1300,Bahawalpur,2200000,Updated 14 days ago
Suzuki Every 6th Generation (Imported) 2011 GA for Sale,Suzuki,2011,19000,Petrol,Automatic,660,Karachi,2200000,Updated 14 days ago
Honda Accord  1987 1.5L VTEC Turbo for Sale,Honda,1987,100000,Petrol,Manual,1600,Nowshera cantt,525000,Updated 14 days ago
Hyundai Santro  2005 Club for Sale,Hyundai,2005,150000,Petrol,Manual,1000,Faisalabad,1100000,Updated 14 days ago
Toyota Prado  1996  for Sale,Toyota,1996,185000,Diesel,Automatic,3000,Abbottabad,4650000,Updated 14 days ago
Toyota Corolla 8th (E110) Generation 1994 XE for Sale,Toyota,1994,300000,Petrol,Manual,1300,Islamabad,1400000,Updated 14 days ago
Honda Civic 7th Generation (Facelift) 2005 EXi for Sale,Honda,2005,150000,Petrol,Manual,1500,Lahore,1800000,Updated 14 days ago
Toyota Corolla 8th (E110) Generation 1995 XE Limited for Sale,Toyota,1995,250000,Petrol,Manual,1300,Kohat,1300000,Updated 14 days ago
Suzuki Mehran  1991 VXR for Sale,Suzuki,1991,80000,Petrol,Manual,800,Faisalabad,250000,Updated 14 days ago
Toyota Corolla  2011 Altis SR Cruisetronic 1.8 for Sale,Toyota,2011,120000,Petrol,Automatic,1800,Lahore,3150000,Updated 14 days ago
Toyota Premio  2006  for Sale,Toyota,2006,136000,Petrol,Automatic,1500,Peshawar,3130000,Updated 14 days ago
Suzuki Baleno  2005 JXR for Sale,Suzuki,2005,325000,Petrol,Manual,1300,Faisalabad,1325000,Updated 14 days ago
Hyundai Santro  2004 Exec for Sale,Hyundai,2004,959595,LPG,Manual,1000,Khanewal,1150000,Updated 14 days ago
MINI Cooper  2004 S for Sale,MINI,2004,144000,Petrol,Manual,1600,Sahiwal,4900000,Updated 14 days ago
Suzuki Liana  2010 RXi for Sale,Suzuki,2010,119000,Petrol,Manual,1300,Rawalpindi,1380000,Updated 14 days ago
Toyota Corolla  2011 GLi Automatic 1.6 VVTi for Sale,Toyota,2011,189000,Petrol,Automatic,1600,Lahore,3200000,Updated 14 days ago
Honda Civic Reborn 2010 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,Honda,2010,160000,Petrol,Automatic,1800,Faisalabad,2200000,Updated 14 days ago
Suzuki Bolan  1989 VX for Sale,Suzuki,1989,200000,Petrol,Manual,800,Mansehra,350000,Updated 14 days ago
Toyota Land Cruiser 6th (J100) Generation 2005 Cygnus for Sale,Toyota,2005,125000,Petrol,Automatic,4700,Islamabad,12800000,Updated 14 days ago
Suzuki Cultus  2003 VXR for Sale,Suzuki,2003,100000,Petrol,Manual,1000,Karachi,800000,Updated 14 days ago
Toyota Surf  1996 SSR-X 3.4 for Sale,Toyota,1996,180000,Petrol,Automatic,3400,Bahawalpur,4600000,Updated 14 days ago
Toyota Corolla  2008 Altis SR Cruisetronic 1.8 for Sale,Toyota,2008,125000,Petrol,Automatic,1800,Nankana sahib,2600000,Updated 14 days ago
Toyota Corolla  2009 XLi VVTi for Sale,Toyota,2009,80000,Petrol,Manual,1300,Islamabad,2395000,Updated 14 days ago
Suzuki Mehran  2008 VXR for Sale,Suzuki,2008,1020,Petrol,Manual,800,Karachi,750000,Updated 14 days ago
Toyota Vitz  2007 F 1.0 for Sale,Toyota,2007,172000,Petrol,Automatic,1000,Peshawar,2250000,Updated 14 days ago
Suzuki Alto  2011 VXR for Sale,Suzuki,2011,43525,Petrol,Manual,1000,Mansehra,1750000,Updated 14 days ago
Toyota Surf  2003 SSR-G 2.7 for Sale,Toyota,2003,180000,Petrol,Automatic,2700,Hyderabad,6800000,Updated 14 days ago
Suzuki Liana  2006 RXi for Sale,Suzuki,2006,16500,Petrol,Manual,1300,Karachi,850000,Updated 14 days ago
Honda City  2010  for Sale,Honda,2010,175000,Petrol,Manual,1300,Lahore,2650000,Updated 14 days ago
KIA Spectra  2003  for Sale,KIA,2003,140000,Petrol,Manual,1600,Pattoki,825000,Updated 14 days ago
Toyota Corolla 9th (E120) Generation 2002 SE Saloon Automatic for Sale,Toyota,2002,250000,Petrol,Automatic,1600,Lahore,1700000,Updated 14 days ago
Toyota Passo  2007 G 1.3 for Sale,Toyota,2007,100000,Petrol,Automatic,1300,Islamabad,2255000,Updated 14 days ago
Toyota Town Ace  1988  for Sale,Toyota,1988,100000,Diesel,Manual,1800,Quetta,790000,Updated 14 days ago
Suzuki Alto  2010 VXR for Sale,Suzuki,2010,85000,Petrol,Manual,1000,Sialkot,1050000,Updated 14 days ago
Toyota Corolla 8th (E110) Generation 1997 SE Limited for Sale,Toyota,1997,1,Petrol,Manual,1500,Rawalakot,2900000,Updated 14 days ago
Suzuki Alto  2008  for Sale,Suzuki,2008,150000,Petrol,Automatic,660,Karachi,1600000,Updated 14 days ago
Suzuki Khyber  1993 GA for Sale,Suzuki,1993,1000000,Petrol,Manual,1000,Karachi,360000,Updated 14 days ago
Suzuki Mehran  2011 VXR for Sale,Suzuki,2011,13750,Petrol,Manual,800,Lahore,975000,Updated 14 days ago
Toyota Corolla 9th (E120) Generation 2008 XLi for Sale,Toyota,2008,180000,Petrol,Manual,1300,Islamabad,2550000,Updated 14 days ago
Toyota Mark X  2005 300G Premium for Sale,Toyota,2005,98000,Petrol,Automatic,3000,Abbottabad,5999999,Updated 14 days ago
Honda Civic  1989  for Sale,Honda,1989,80000,Petrol,Manual,1500,Sukkur,425000,Updated 14 days ago
Mitsubishi Lancer  2005 GL for Sale,Mitsubishi,2005,160000,Petrol,Manual,1300,Karachi,1125000,Updated 14 days ago
Hyundai Santro  2008 Club for Sale,Hyundai,2008,950000,Petrol,Manual,1000,Faisalabad,1390000,Updated 14 days ago
Suzuki APV  2007 GLX for Sale,Suzuki,2007,100000,Petrol,Manual,1600,Islamabad,2050000,Updated 14 days ago
Suzuki Mehran  1993 VX for Sale,Suzuki,1993,200000,Petrol,Manual,800,Lahore,420000,Updated 14 days ago
Honda Civic 7th Generation (Facelift) 2005 EXi for Sale,Honda,2005,200000,Petrol,Manual,1500,Islamabad,1750000,Updated 14 days ago
Suzuki Mehran  2007 VXR for Sale,Suzuki,2007,150000,Petrol,Manual,800,Khanewal,550000,Updated 14 days ago
Suzuki Mehran  2011 VXR for Sale,Suzuki,2011,13800,Petrol,Manual,800,Lahore,975000,Updated 14 days ago
Honda Civic  2010  for Sale,Honda,2010,195000,Hybrid,Automatic,1300,Lahore,2900000,Updated 14 days ago
Daihatsu Cuore  2007 CL for Sale,Daihatsu,2007,200000,Petrol,Manual,800,Karachi,630000,Updated 14 days ago
Toyota Corolla  2001 Assista X Package 1.3 for Sale,Toyota,2001,100000,Petrol,Automatic,1300,Nowshera cantt,2850000,Updated 14 days ago
Suzuki Swift  2011 DLX 1.3 for Sale,Suzuki,2011,120000,Petrol,Manual,1300,Dera Ghazi Khan,1590000,Updated 14 days ago
Toyota Vitz  2006 RS 1.3 for Sale,Toyota,2006,250000,Petrol,Automatic,1300,Gujranwala,2375000,Updated 14 days ago
Toyota Corolla  1995 SE Limited for Sale,Toyota,1995,200000,Petrol,Automatic,1500,Mansehra,1400000,Updated 14 days ago
Hyundai Santro  2004 Exec for Sale,Hyundai,2004,70000,Petrol,Manual,1000,Lahore,940000,Updated 14 days ago
Mitsubishi Pajero Mini  2010  for Sale,Mitsubishi,2010,100000,Petrol,Automatic,660,Karachi,2150000,Updated 14 days ago
Suzuki Khyber  1990 GA for Sale,Suzuki,1990,20000,Petrol,Manual,1000,Karachi,280000,Updated 14 days ago
Toyota Town Ace  1988  for Sale,Toyota,1988,100000,Diesel,Manual,1800,Quetta,791000,Updated 14 days ago
Mitsubishi Pajero  1988  for Sale,Mitsubishi,1988,300000,Petrol,Automatic,3000,Peshawar,1800000,Updated 14 days ago
Suzuki Mehran  2011 VX for Sale,Suzuki,2011,65000,Petrol,Manual,800,Multan,1200000,Updated 14 days ago
Suzuki Alto  2009 VXR for Sale,Suzuki,2009,140000,Petrol,Manual,1000,Lahore,1200000,Updated 14 days ago
Suzuki Mehran  2010 VX for Sale,Suzuki,2010,185000,Petrol,Manual,800,Lahore,735000,Updated 14 days ago
Honda Civic  2003 VTi Oriel 1.6 for Sale,Honda,2003,145000,Petrol,Manual,1600,Islamabad,1775000,Updated 14 days ago
Suzuki Liana  2007 RXi for Sale,Suzuki,2007,110000,Petrol,Manual,1300,Lahore,1590000,Updated 14 days ago
Hyundai Santro  2000 Plus for Sale,Hyundai,2000,272850,Petrol,Manual,1000,Faisalabad,800000,Updated 14 days ago
Toyota Land Cruiser  1989  for Sale,Toyota,1989,65000,Petrol,Automatic,3400,Islamabad,4500000,Updated 14 days ago
Suzuki Khyber  1996  for Sale,Suzuki,1996,200000,Petrol,Manual,1000,Karachi,185000,Updated 14 days ago
Toyota Premio  2007 X 1.8 for Sale,Toyota,2007,100000,Petrol,Automatic,1800,Rawalpindi,4700000,Updated 14 days ago
Toyota Corolla  2010 Altis SR Cruisetronic 1.8 for Sale,Toyota,2010,147500,Petrol,Automatic,1800,Karachi,3000000,Updated 14 days ago
Suzuki Baleno  2004 JXR for Sale,Suzuki,2004,60000,Petrol,Manual,1300,Mirpur khas,1000000,Updated 14 days ago
Suzuki Mehran  2008 VX for Sale,Suzuki,2008,38000,Petrol,Manual,800,Lahore,880000,Updated 14 days ago
Suzuki Cultus  2006 VXR for Sale,Suzuki,2006,170000,Petrol,Manual,1000,Karachi,710000,Updated 14 days ago
Mercedes Benz C Class  2007 C200 for Sale,Mercedes Benz,2007,133000,Petrol,Automatic,1800,Islamabad,5500000,Updated 14 days ago
Suzuki Mehran  2002 VXR for Sale,Suzuki,2002,100000,Petrol,Manual,800,Rawalpindi,670000,Updated 14 days ago
Toyota Surf  1994  for Sale,Toyota,1994,100000,Petrol,Automatic,3000,Islamabad,5000000,Updated 14 days ago
Toyota Prado 3rd (J120) Generation 2002 TX Limited 3.4 for Sale,Toyota,2002,100000,Petrol,Automatic,3400,Islamabad,9000000,Updated 14 days ago
Mercedes Benz C Class  2006 C180 for Sale,Mercedes Benz,2006,192000,Petrol,Automatic,2000,Lahore,3250000,Updated 14 days ago
Suzuki Mehran  2006 VXR for Sale,Suzuki,2006,99747,Petrol,Manual,800,Lahore,660000,Updated 14 days ago
Toyota Corolla  2002 Luxel for Sale,Toyota,2002,150000,Petrol,Automatic,1800,Hangu,2800000,Updated 14 days ago
Toyota Land Cruiser 6th (J100) Generation 2002 Cygnus for Sale,Toyota,2002,160000,Petrol,Automatic,4700,Islamabad,10500000,Updated 14 days ago
Toyota Corolla  2009 XLi VVTi for Sale,Toyota,2009,160000,Petrol,Manual,1300,Bahawalpur,2475000,Updated 14 days ago
Toyota Corolla  2009 GLi 1.3 VVTi for Sale,Toyota,2009,184000,Petrol,Manual,1300,Dera ismail khan,2550000,Updated 14 days ago
Toyota Vitz  2010 B Intelligent Package 1.0 for Sale,Toyota,2010,121000,Petrol,Automatic,1000,Sargodha,2575000,Updated 14 days ago
Toyota Hilux  2011 Vigo G for Sale,Toyota,2011,208000,Diesel,Manual,2500,Islamabad,4850000,Updated 14 days ago
Honda Civic Reborn 2008 VTi Oriel 1.8 i-VTEC for Sale,Honda,2008,89786,Petrol,Manual,1800,Gujranwala,2200000,Updated 14 days ago
Hyundai Santro  2005  for Sale,Hyundai,2005,245000,Petrol,Manual,1000,Lahore,1250000,Updated 14 days ago
Honda City  2006  for Sale,Honda,2006,115000,Petrol,Automatic,1900,Lahore,1950000,Updated 14 days ago
Suzuki Alto  2010 VXR for Sale,Suzuki,2010,2010,Petrol,Manual,1000,Karachi,1000000,Updated 14 days ago
Toyota Corolla  1987 SE Saloon for Sale,Toyota,1987,100000,Petrol,Manual,1600,Peshawar,750000,Updated 14 days ago
Chevrolet Exclusive  2005 LS 0.8 for Sale,Chevrolet,2005,19605,Petrol,Manual,800,Lahore,750000,Updated 14 days ago
Suzuki Every  2011 Join for Sale,Suzuki,2011,96000,Petrol,Automatic,660,Karachi,1700000,Updated 14 days ago
Suzuki Mehran  1993 VX for Sale,Suzuki,1993,150000,Petrol,Manual,800,Rawalpindi,480000,Updated 14 days ago
Suzuki Cultus  2007 VXR for Sale,Suzuki,2007,100000,Petrol,Manual,1000,Bahawalnagar,1050000,Updated 14 days ago
Suzuki Khyber  1994 GA for Sale,Suzuki,1994,150000,Petrol,Manual,1000,Karachi,445000,Updated 14 days ago
Suzuki Alto  2010 VXR for Sale,Suzuki,2010,125000,Petrol,Manual,1000,Faisalabad,1350000,Updated 14 days ago
Suzuki Jimny  2007  for Sale,Suzuki,2007,1,Petrol,Automatic,1300,Bahawalpur,3100000,Updated 14 days ago
Suzuki Mehran  2007 VXR for Sale,Suzuki,2007,5000,Petrol,Manual,800,Rawalpindi,820000,Updated 14 days ago
Honda City 5th (GM2) Generation 2010 1.3 i-VTEC for Sale,Honda,2010,268000,Petrol,Manual,1300,Gujrat,2600000,Updated 14 days ago
Honda Civic  2003 EXi Prosmatec for Sale,Honda,2003,167800,Petrol,Automatic,1500,Taxila,1685000,Updated 14 days ago
Daihatsu Cuore  2004 CX Eco for Sale,Daihatsu,2004,1,Petrol,Manual,800,Lahore,975000,Updated 14 days ago
Honda Civic Reborn 2010 VTi 1.8 i-VTEC for Sale,Honda,2010,154000,Petrol,Manual,1800,Lahore,2095000,Updated 14 days ago
Mitsubishi Lancer  2005 GLX 1.6 for Sale,Mitsubishi,2005,200000,Petrol,Manual,1600,Rawalpindi,2100000,Updated 14 days ago
Daihatsu Cuore  2007 CL for Sale,Daihatsu,2007,123421,Petrol,Manual,800,Karachi,730000,Updated 14 days ago
Suzuki Cultus  2006 VXR for Sale,Suzuki,2006,13,Petrol,Manual,1000,Karachi,720000,Updated 14 days ago
Suzuki Ravi  2006 Euro II for Sale,Suzuki,2006,250000,Petrol,Manual,800,Lahore,550000,Updated 14 days ago
Suzuki Mehran  2008 VX for Sale,Suzuki,2008,81000,Petrol,Manual,800,Sialkot,670000,Updated 14 days ago
Honda City  2005 i-DSI Vario for Sale,Honda,2005,139000,Petrol,Automatic,1300,Multan,1875000,Updated 14 days ago
Toyota Mark II  1974  for Sale,Toyota,1974,80000,Diesel,Manual,1800,Haripur,1400000,Updated 14 days ago
Honda Civic Reborn 2011 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,Honda,2011,145000,Petrol,Automatic,1800,Faisalabad,2690000,Updated 14 days ago
Suzuki Cultus  2010 VXLi for Sale,Suzuki,2010,100000,Petrol,Manual,1000,Islamabad,1330000,Updated 14 days ago
Toyota Corolla  2010 GLi 1.3 VVTi for Sale,Toyota,2010,101010,Petrol,Manual,1300,Dargai,2810000,Updated 14 days ago
Hyundai Santro  2007 Club for Sale,Hyundai,2007,150000,Petrol,Manual,1000,Islamabad,1250000,Updated 14 days ago
Honda City 5th (GM2) Generation 2010 1.3 i-VTEC for Sale,Honda,2010,189000,Petrol,Manual,1300,Multan,2630000,Updated 14 days ago
Suzuki FX  1984 GA for Sale,Suzuki,1984,12000,Petrol,Manual,800,Bhalwal,390000,Updated 14 days ago
Suzuki Mehran  2003 VXR for Sale,Suzuki,2003,17,Petrol,Manual,800,Lahore,670000,Updated 14 days ago
Toyota Passo  2011 G 1.3 for Sale,Toyota,2011,940000,Petrol,Automatic,1300,Islamabad,2590000,Updated 14 days ago
Suzuki Mehran  2011 VX for Sale,Suzuki,2011,88000,Petrol,Manual,800,Lahore,975000,Updated 14 days ago
Suzuki Cultus  2003 VXR for Sale,Suzuki,2003,12500,Petrol,Manual,1000,Lahore,880000,Updated 14 days ago
Suzuki FX  1988 GA for Sale,Suzuki,1988,900000,Petrol,Manual,800,Lahore,180000,Updated 14 days ago
Honda Civic Reborn 2008 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,Honda,2008,160000,Petrol,Automatic,1800,Islamabad,2500000,Updated 14 days ago
Nissan AD Van  2007  for Sale,Nissan,2007,198825,Petrol,Automatic,1500,Karachi,1490000,Updated 14 days ago
Hyundai Santro  2003 Club for Sale,Hyundai,2003,150000,Petrol,Manual,1000,Chiniot,950000,Updated 14 days ago
Suzuki Alto  2007 VXR for Sale,Suzuki,2007,78600,Petrol,Manual,1000,Lahore,800000,Updated 14 days ago
Toyota Corolla 9th (E120) Generation 2003 GLi 1.3 for Sale,Toyota,2003,100000,Petrol,Manual,1300,Quetta,1580000,Updated 14 days ago
Toyota Corolla  2011 GLi 1.3 VVTi for Sale,Toyota,2011,248381,Petrol,Manual,1300,Sahiwal,2700000,Updated 14 days ago
Suzuki Alto  2008 VXR for Sale,Suzuki,2008,107000,Petrol,Manual,1000,Karachi,920000,Updated 14 days ago
Toyota Cressida  1978  for Sale,Toyota,1978,100000,Diesel,Manual,2000,Islamabad,600000,Updated 14 days ago
Suzuki Cultus  2008 VXRi for Sale,Suzuki,2008,200000,Petrol,Manual,1000,Lahore,1300000,Updated 14 days ago
Suzuki Khyber  1992 GA for Sale,Suzuki,1992,1992,Petrol,Manual,1000,Karachi,300000,Updated 14 days ago
Suzuki Cultus  2007 VXLi for Sale,Suzuki,2007,70000,Petrol,Manual,1000,Karachi,930000,Updated 14 days ago
Toyota Prius  2008  for Sale,Toyota,2008,165000,Hybrid,Automatic,1500,Lahore,2850000,Updated 14 days ago
Suzuki Mehran  2009 VXR for Sale,Suzuki,2009,70000,Petrol,Manual,800,Lahore,730000,Updated 14 days ago
Suzuki Mehran  2010 VXR for Sale,Suzuki,2010,100000,Petrol,Manual,800,Islamabad,1000000,Updated 14 days ago
Toyota Vitz  2008  for Sale,Toyota,2008,92000,Petrol,Automatic,1300,Rawalpindi,2475000,Updated 14 days ago
Mercedes Benz C Class  2007 C200 for Sale,Mercedes Benz,2007,70000,Petrol,Automatic,1800,Rawalpindi,4650000,Updated 14 days ago
Honda City  2000 EXi for Sale,Honda,2000,160000,Petrol,Manual,1300,Hyderabad,960000,Updated 14 days ago
Suzuki Baleno  1999 GLi for Sale,Suzuki,1999,250000,Petrol,Manual,1300,Lahore,750000,Updated 14 days ago
Suzuki FX  1987 GA for Sale,Suzuki,1987,150000,Petrol,Manual,800,Lahore,450000,Updated 14 days ago
Honda Civic Reborn 2011 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,Honda,2011,192000,Petrol,Automatic,1800,Lahore,2775000,Updated 14 days ago
Suzuki Cultus  2007 VXR for Sale,Suzuki,2007,234521,Petrol,Manual,1000,Pattoki,935000,Updated 14 days ago
Suzuki Cultus  2003 VXR for Sale,Suzuki,2003,74000,Petrol,Manual,1000,Haripur,980000,Updated 14 days ago
Suzuki Cultus  2006 VXL for Sale,Suzuki,2006,1600,Petrol,Manual,1000,Gujranwala,680000,Updated 14 days ago
Suzuki FX  1984 GA for Sale,Suzuki,1984,50000,Petrol,Manual,800,Rawalpindi,600000,Updated 14 days ago
Toyota Vitz  2009 U 1.0 for Sale,Toyota,2009,100000,Petrol,Automatic,1000,Gujranwala,2275000,Updated 14 days ago
Toyota Corolla  2005 Altis 1.8 for Sale,Toyota,2005,25000,Petrol,Manual,1800,Hyderabad,1675000,Updated 14 days ago
Mercedes Benz C Class  1997 C180 for Sale,Mercedes Benz,1997,200000,Petrol,Automatic,1800,Islamabad,2000000,Updated 14 days ago
Suzuki Cultus  2007 VXL for Sale,Suzuki,2007,95000,Petrol,Manual,1000,Narowal,1500000,Updated 14 days ago
Suzuki Cultus  2003 VXL for Sale,Suzuki,2003,50000,Petrol,Manual,1000,Chakwal,1080000,Updated 14 days ago
Mazda Carol  2011 XS for Sale,Mazda,2011,130000,Petrol,Automatic,660,Lahore,1800000,Updated 14 days ago
Honda Accord  2003 CL9 for Sale,Honda,2003,186000,Petrol,Automatic,2400,Rawalpindi,2450000,Updated 14 days ago
Suzuki Cultus  2004 VXR for Sale,Suzuki,2004,122311,Petrol,Manual,1000,Burewala,750000,Updated 14 days ago
Suzuki Alto  2006  for Sale,Suzuki,2006,100000,Petrol,Manual,1000,Karachi,900000,Updated 14 days ago
Suzuki Mehran  2010 VXR for Sale,Suzuki,2010,80000,Petrol,Manual,800,Rawalpindi,925000,Updated 14 days ago
Daihatsu Cuore  2006 CX for Sale,Daihatsu,2006,250000,Petrol,Manual,800,Lahore,990000,Updated 14 days ago
Toyota Premio  2006 X 1.8 for Sale,Toyota,2006,136000,Petrol,Automatic,1800,Peshawar,3130000,Updated 14 days ago
Honda Civic  2003 VTi Oriel Prosmatec 1.6 for Sale,Honda,2003,70000,Petrol,Automatic,1600,Karachi,1500000,Updated 14 days ago
Toyota Corolla  2009 Altis SR Cruisetronic 1.8 for Sale,Toyota,2009,148000,Petrol,Automatic,1800,Abbottabad,4000000,Updated 14 days ago
Honda Civic  1999 EXi for Sale,Honda,1999,123000,Petrol,Manual,1500,Karachi,1450000,Updated 14 days ago
Suzuki APV  2007  for Sale,Suzuki,2007,100000,Petrol,Manual,1500,Islamabad,2050000,Updated 14 days ago
Daihatsu Cuore  2005 CX Eco for Sale,Daihatsu,2005,258000,Petrol,Manual,800,Mirpur khas,800000,Updated 14 days ago
